TRACTFIPS,STATE,COUNTY,POPULATION,RISK_SCORE,RISK_RATNG,hurricane_risk,flood_risk,tornado_risk,my_risk_score,my_risk_rating,RPL_THEMES
22033001103,Louisiana,East Baton Rouge,3005,91.06811587309136,Relatively High,283390.03139699885,0.0,176.92800969072312,99.96979432477809,Very High,0.9304
22033001104,Louisiana,East Baton Rouge,4005,87.24492222803597,Relatively High,144326.5747694502,0.0,94.08253712491342,99.96972079585147,Relatively Moderate,0.9971
22033001600,Louisiana,East Baton Rouge,3178,86.1651524520763,Relatively High,178956.59049052387,110.23252430721872,90.73659279943406,99.96971780198834,Relatively Moderate,0.1979
22033001700,Louisiana,East Baton Rouge,5035,91.68529705560576,Relatively High,234303.0229480127,8.89838675919509,178.240301974322,99.96971320197041,Relatively Moderate,0.3021
22033001800,Louisiana,East Baton Rouge,2271,83.78799410169813,Relatively Moderate,129390.35759622551,0.0,64.52584792093324,99.969740564406,Relatively High,0.783
22033001900,Louisiana,East Baton Rouge,2742,52.26299766921942,Relatively Low,102135.49892507936,5.46359256631919,68.30428570099696,99.96969809185397,Relatively Low,0.0198
22033002000,Louisiana,East Baton Rouge,3562,88.53517575988204,Relatively High,229356.46202821366,121.80052497607262,229.0122690652222,99.96972327306166,Relatively Moderate,0.1745
22033002200,Louisiana,East Baton Rouge,1164,39.46273129429672,Relatively Low,32299.459150173694,0.5751807379238562,11.79095478079253,99.96970759177148,Relatively Low,0.8827
22033002300,Louisiana,East Baton Rouge,2727,59.43728297578841,Relatively Low,89219.29816074249,43.75459564720744,47.29458985149906,99.96969469146049,Relatively Low,0.0051
22033002400,Louisiana,East Baton Rouge,2576,87.42805498739477,Relatively High,68491.15095797498,87.12902793268792,29.774188630233898,99.96970556614244,Relatively Low,0.8475
22033002500,Louisiana,East Baton Rouge,2762,91.98496884364744,Relatively High,65727.77739964087,143.79601887410078,27.53379823650636,99.96969586273433,Relatively Low,0.4531
22033002601,Louisiana,East Baton Rouge,4288,70.6309755981544,Relatively Moderate,140664.20336171504,96.59812215900486,107.98139814896238,99.96969545292048,Relatively Low,0.0367
22033002602,Louisiana,East Baton Rouge,4763,96.5537744375208,Relatively High,264303.19977788563,272.7516342081215,278.5381184956645,99.96972371347871,Relatively Moderate,0.3739
22033002700,Louisiana,East Baton Rouge,1598,84.30171716691241,Relatively Moderate,80438.82598008054,134.3538308516389,37.35937903071017,99.96970813906339,Relatively Low,0.0521
22033002801,Louisiana,East Baton Rouge,5647,99.51957380012367,Very High,512877.64439858333,719.3763641169417,323.79182772857837,99.96976506614592,Relatively High,0.5198
22033002802,Louisiana,East Baton Rouge,4934,83.70713028587737,Relatively Moderate,72508.46186947277,80.4234750603116,32.64606642024195,99.96968797009804,Relatively Low,0.5521
22033003000,Louisiana,East Baton Rouge,4798,90.87190220234979,Relatively High,230245.69504936767,2.380573211375148,1976.328087225625,99.96972927965803,Relatively Moderate,0.7573
22033003104,Louisiana,East Baton Rouge,5465,88.10469485801265,Relatively High,114720.34480734085,0.0,204.01574487201717,99.96970052472462,Relatively Low,0.9817
22033003201,Louisiana,East Baton Rouge,3654,86.6622270846216,Relatively High,110014.85826678845,0.0,239.94825425725364,99.96970518217513,Relatively Low,0.6129
22033003202,Louisiana,East Baton Rouge,3702,89.63753983732104,Relatively High,82392.09199036474,0.0,353.8241494268386,99.96969245973659,Relatively Low,0.3255
22033003300,Louisiana,East Baton Rouge,4958,90.72682300337725,Relatively High,168865.6240054353,0.0,233.99272196395125,99.96971346905244,Relatively Moderate,0.7903
22033003400,Louisiana,East Baton Rouge,6563,95.11130666412976,Relatively High,143060.43038639717,0.0,186.49954149400625,99.96970138279781,Relatively Low,0.9677
22033003501,Louisiana,East Baton Rouge,2375,86.28644817580745,Relatively High,53703.411643422485,0.0,177.76255532587922,99.96970019134679,Relatively Low,0.8167
22033003504,Louisiana,East Baton Rouge,5954,82.31104028920706,Relatively Moderate,73606.6017509237,0.0,93.38703525562693,99.96968592067486,Relatively Low,0.5982
22033003505,Louisiana,East Baton Rouge,4076,93.19316938591065,Relatively High,85874.24641614585,0.0,173.9156567827584,99.96970050373831,Relatively Low,0.9729
22033003506,Louisiana,East Baton Rouge,6774,92.1538315178614,Relatively High,206596.23031700763,0.0,405.1530885748141,99.96970005744512,Relatively Low,0.3409
22033003507,Louisiana,East Baton Rouge,5570,89.74337630214528,Relatively High,139215.43144276197,3.741939987565144,258.7034652139313,99.96970035301092,Relatively Low,0.654
22033003601,Louisiana,East Baton Rouge,3784,98.73590829091945,Very High,220854.93629234008,0.0,292.97303759475625,99.96974778031942,Relatively High,0.9245
22033003603,Louisiana,East Baton Rouge,2337,79.88155829329781,Relatively Moderate,57485.2838750123,0.0,38.57020140841134,99.96970332391534,Relatively Low,0.8629
22033003604,Louisiana,East Baton Rouge,5638,97.10436188935927,Relatively High,123900.40745916878,0.0,121.67020959160361,99.96970133241096,Relatively Low,0.9487
22033003701,Louisiana,East Baton Rouge,5836,91.36659848737098,Relatively High,178525.50430803065,34.11049711715724,171.4729232372102,99.96970477794356,Relatively Low,0.5682
22033003702,Louisiana,East Baton Rouge,3517,92.20972268467868,Relatively High,99014.23499547978,0.0,60.70822562898676,99.96970808270827,Relatively Low,0.8805
22033003703,Louisiana,East Baton Rouge,6576,96.17680635494457,Relatively High,164784.98968504617,40.62960943220578,162.14444879210316,99.96970039422607,Relatively Low,0.6525
22033003804,Louisiana,East Baton Rouge,4745,97.21733339675592,Very High,259359.23057717344,334.3271168786916,258.64520270465357,99.96973019819919,Relatively Moderate,0.5718
22033003806,Louisiana,East Baton Rouge,3497,98.21742853065689,Very High,368209.9024024098,420.3636847484653,479.10646193818184,99.96977373171327,Relatively High,0.434
22033003807,Louisiana,East Baton Rouge,4056,99.31860343433382,Very High,494499.58150031033,654.9485914563556,392.2040022195896,99.96976815308285,Relatively High,0.1701
22033003808,Louisiana,East Baton Rouge,2768,57.11601579222756,Relatively Low,94057.26152517581,5.278585389605024,49.35423264595591,99.96970326796098,Relatively Low,0.346
22033003809,Louisiana,East Baton Rouge,2934,75.72777434238691,Relatively Moderate,137230.67405885615,86.19346158299136,99.03860234822284,99.96970737327776,Relatively Low,0.1085
22033003810,Louisiana,East Baton Rouge,2863,76.40679256052894,Relatively Moderate,75409.84942931682,122.80784552203434,46.854541392996396,99.96969170843226,Relatively Low,0.0777
22033003811,Louisiana,East Baton Rouge,4136,97.92727013271181,Very High,602972.3288828365,588.2352457110106,621.8392658018109,99.96980661559766,Very High,0.3732
22033003907,Louisiana,East Baton Rouge,6098,93.63197450411457,Relatively High,184281.66716828741,139.64003055350966,135.95253074954528,99.96970323442352,Relatively Low,0.5103
22033003908,Louisiana,East Baton Rouge,4466,98.86790657850926,Very High,656084.0639765859,793.611095200762,708.4584522557515,99.9697846237939,Very High,0.1386
22033003909,Louisiana,East Baton Rouge,4916,93.4785710888075,Relatively High,366828.10967297753,189.73832838408052,270.77218884269655,99.96975602196162,Relatively High,0.6701
22033003910,Louisiana,East Baton Rouge,3199,89.79688912143841,Relatively High,225550.32038797555,99.14286486854795,133.14438684135408,99.96976135684035,Relatively High,0.8812
22033003911,Louisiana,East Baton Rouge,2895,60.96537126004852,Relatively Low,55046.5116677732,5.671315944397858,28.74850045507123,99.96968612560741,Relatively Low,0.0557
22033003912,Louisiana,East Baton Rouge,3963,98.96422965323694,Very High,211849.38371129855,353.3716188363328,83.7819018452152,99.96974330689388,Relatively High,0.9736
22033003913,Louisiana,East Baton Rouge,5684,96.4859915330828,Relatively High,541057.7487996093,313.76397327512746,418.5660317627701,99.969749463908,Relatively High,0.206
22033003914,Louisiana,East Baton Rouge,3372,73.62412595728486,Relatively Moderate,163897.9376116054,72.55509411381094,98.16668326371963,99.96971484413537,Relatively Moderate,0.2969
22033004010,Louisiana,East Baton Rouge,4672,67.31912667078913,Relatively Moderate,141914.867882649,88.4345148707254,121.37102796972974,99.9696976851112,Relatively Low,0.2295
22033004013,Louisiana,East Baton Rouge,3460,99.20563192693716,Very High,202906.26643128722,416.08625735781015,172.3486558749993,99.96974208508588,Relatively High,0.7669
22033004017,Louisiana,East Baton Rouge,3704,92.41782809304097,Relatively High,469928.49395635223,292.53285790232127,371.9072418529027,99.96978246644525,Very High,0.294
22033004018,Louisiana,East Baton Rouge,2181,88.28069257479902,Relatively High,93177.93823808334,132.97296727603324,50.6466181541936,99.9697214844706,Relatively Moderate,0.7067
22033004019,Louisiana,East Baton Rouge,4205,64.71483613185559,Relatively Moderate,125344.04644552765,77.76658236511007,82.70474514925864,99.9696946870729,Relatively Low,0.1026
22033004020,Louisiana,East Baton Rouge,5034,95.78081149217523,Relatively High,272451.76557033387,331.8272625934349,265.75187901923476,99.9697177129396,Relatively Moderate,0.2427
22033004021,Louisiana,East Baton Rouge,4416,99.92032535794128,Very High,634216.9953463693,1562.0024446583557,759.635563214876,99.96979805966082,Very High,0.3028
22033004022,Louisiana,East Baton Rouge,4974,99.22465870713027,Very High,449165.38797645364,693.49458797687,1235.0388218504474,99.96974247014822,Relatively High,0.1532
22033004023,Louisiana,East Baton Rouge,3207,91.07406174190173,Relatively High,101143.14376611223,237.22165492021114,41.873724815332544,99.96969575058698,Relatively Low,0.0909
22033004024,Louisiana,East Baton Rouge,4382,89.71959282690388,Relatively High,203315.40304538017,225.00329238101867,103.88888576022192,99.96970572530238,Relatively Low,0.0638
22033004025,Louisiana,East Baton Rouge,2473,45.43595110117489,Relatively Low,78608.18618202729,61.91966277143723,335.0654893158382,99.96969401818296,Relatively Low,0.0007
22033004026,Louisiana,East Baton Rouge,7558,93.51900299671789,Relatively High,275462.77991222683,303.13038843499726,1535.361871878538,99.96969803157019,Relatively Low,0.0359
22033004027,Louisiana,East Baton Rouge,2434,57.561955953003846,Relatively Low,139333.26185289514,94.26208181960158,194.49664526955019,99.96971116149471,Relatively Moderate,0.0044
22033004028,Louisiana,East Baton Rouge,4071,98.13894306236027,Very High,166166.81621463844,353.2208715662443,93.4568950823861,99.96971656784864,Relatively Moderate,0.6048
22033004029,Louisiana,East Baton Rouge,4780,65.66379679398753,Relatively Moderate,61374.38331854896,38.687544965917304,28.69097701866421,99.96968653433017,Relatively Low,0.61
22033004030,Louisiana,East Baton Rouge,3893,83.0340579365457,Relatively Moderate,55225.58477882067,68.17534764966217,54.32264072361226,99.96968888556377,Relatively Low,0.7038
22033004031,Louisiana,East Baton Rouge,6719,98.01170146981875,Very High,129651.3561402343,335.99061850956184,271.6335604552375,99.9696901745769,Relatively Low,0.3497
22033004201,Louisiana,East Baton Rouge,5515,91.4962184274366,Relatively High,98938.3898705068,0.0,328.98539337592285,99.96969432653789,Relatively Low,0.8006
22033004203,Louisiana,East Baton Rouge,3302,76.66127574561193,Relatively Moderate,93237.56198517869,0.0,564.1787480878163,99.96970847836927,Relatively Low,0.8908
22033004204,Louisiana,East Baton Rouge,3720,92.74366170384816,Relatively High,102973.621224395,0.0,382.30821194021297,99.96970591441162,Relatively Low,0.7925
22033004205,Louisiana,East Baton Rouge,5410,86.56233648860771,Relatively High,138334.6882744389,0.0,189.56436276136708,99.96969982899188,Relatively Low,0.5865
22033004301,Louisiana,East Baton Rouge,6764,97.84046044808066,Very High,154150.65091635293,0.0,2274.7237473759437,99.9696921304199,Relatively Low,0.2661
22033004302,Louisiana,East Baton Rouge,5733,94.41920753460496,Relatively High,127520.13514578113,0.0,984.2521793699002,99.96969199172442,Relatively Low,0.2925
22033004401,Louisiana,East Baton Rouge,5279,93.31327593587974,Relatively High,180785.84615307438,0.0,1044.3911477471313,99.9697003961733,Relatively Low,0.2067
22033004402,Louisiana,East Baton Rouge,6614,94.09694144508397,Relatively High,166283.29091480983,0.0,1043.254546341871,99.96969182134657,Relatively Low,0.1342
22033004403,Louisiana,East Baton Rouge,6361,95.54654426104744,Relatively High,161571.6865663396,186.52269572605647,1083.4759842155684,99.96969109368732,Relatively Low,0.0784
22033004503,Louisiana,East Baton Rouge,6582,98.897635922561,Very High,149569.9511056595,105.56387647119823,356.9567535429488,99.96970035239151,Relatively Low,0.8174
22033004504,Louisiana,East Baton Rouge,6618,99.50768206250298,Very High,387788.28531913867,179.1024981575391,503.6718715477008,99.96974263378378,Relatively High,0.7845
22033004507,Louisiana,East Baton Rouge,5665,82.09342149074823,Relatively Moderate,204695.9479164618,81.97330746415464,173.0818390598234,99.96969849722753,Relatively Low,0.0674
22033004509,Louisiana,East Baton Rouge,7321,99.5029253674547,Very High,313191.8833285047,579.1077788598753,587.370092206031,99.96972180782771,Relatively Moderate,0.7133
22033004511,Louisiana,East Baton Rouge,5188,99.06055272796462,Very High,533180.1122453472,423.9930441813947,856.6013604548764,99.96977145422774,Relatively High,0.4362
22033004512,Louisiana,East Baton Rouge,2885,73.40769633258812,Relatively Moderate,79272.90290330916,90.40010755729415,63.469010850497014,99.96969459609554,Relatively Low,0.1906
22033004513,Louisiana,East Baton Rouge,4879,78.36060505161015,Relatively Moderate,181905.13076435935,96.63616744902671,145.42654257366218,99.96969906552255,Relatively Low,0.0572
22033004514,Louisiana,East Baton Rouge,3064,62.203301146363515,Relatively Moderate,104917.70236905574,65.02183441499257,91.05614340930933,99.96969567323633,Relatively Low,0.0029
22033004515,Louisiana,East Baton Rouge,4698,84.0805308471674,Relatively Moderate,120932.09660191902,223.4184154702126,652.4150465759977,99.96969009995837,Relatively Low,0.0066
22033004516,Louisiana,East Baton Rouge,4070,89.53170337249678,Relatively High,107230.77125018176,212.80435002371675,110.27188788917977,99.969691842605,Relatively Low,0.0843
22033004602,Louisiana,East Baton Rouge,6500,96.70717785282784,Relatively High,244480.34105815366,0.0,3181.447069907736,99.96971086634323,Relatively Moderate,0.5088
22033004603,Louisiana,East Baton Rouge,6369,91.04908909289824,Relatively High,160120.7915818435,0.9818811853096242,5027.337016874803,99.969699987597,Relatively Low,0.599
22033004605,Louisiana,East Baton Rouge,7286,89.39970508490701,Relatively High,193847.4257913868,0.0,1341.4526242961251,99.96969522877663,Relatively Low,0.2625
22033004606,Louisiana,East Baton Rouge,5898,86.2400703990867,Relatively High,171980.1601905139,0.0,657.8257761667566,99.96969273011499,Relatively Low,0.0257
22033004700,Louisiana,East Baton Rouge,5448,91.35589592351235,Relatively High,118949.70138779795,0.0,6050.410283172758,99.96969018007536,Relatively Low,0.1679
22033004800,Louisiana,East Baton Rouge,4048,88.56371593017171,Relatively High,105543.71717885984,127.56912925875369,58.015915327726304,99.96970103474824,Relatively Low,0.6239
22033004900,Louisiana,East Baton Rouge,4550,71.05551063121344,Relatively Moderate,136361.1245059681,104.02524931742502,128.7267631105841,99.96969459208172,Relatively Low,0.0916
22033005000,Louisiana,East Baton Rouge,3112,62.31746182752224,Relatively Moderate,119179.12459898525,95.74869629468785,89.96289900518333,99.9696992220003,Relatively Low,0.0352
22033005100,Louisiana,East Baton Rouge,3228,91.59848737097464,Relatively High,282122.20396909973,3.2855070355187674,262.065268254378,99.96977760189785,Relatively High,0.7962
22033005200,Louisiana,East Baton Rouge,1882,80.88997764353326,Relatively Moderate,127934.11622519487,61.54146160312955,62.34534527705738,99.96975576001573,Relatively High,0.8284
22033005300,Louisiana,East Baton Rouge,3221,79.39756457213528,Relatively Moderate,109239.02703170461,0.8577814157453665,67.52164849891052,99.96971656598807,Relatively Moderate,0.9355
22033980000,Louisiana,East Baton Rouge,0,1.121390857632117,Very Low,2988.5283590001413,0.0,3.3989075643744755,97.97614936037887,Very Low,-999.0
22035000100,Louisiana,East Carroll,2532,85.05922085335109,Relatively Moderate,4310.346447316941,0.0,20449.175253906134,99.96967947741638,Relatively Low,0.7639
22035000200,Louisiana,East Carroll,2748,85.74894163535174,Relatively High,2674.657241400039,0.0,29931.83104305951,99.96967889785907,Relatively Low,0.4421
22035000300,Louisiana,East Carroll,2175,66.74475574370928,Relatively Moderate,1802.0069652158154,0.0,267.4206800732379,99.9696738278323,Very Low,0.871
22037951300,Louisiana,East Feliciana,2670,73.42672311278125,Relatively Moderate,62768.29432232963,0.0,9064.065272864404,99.9696982716665,Relatively Low,0.5183
22037951400,Louisiana,East Feliciana,3462,84.01036959520525,Relatively Moderate,99084.99013462994,0.0,3460.576009766398,99.96970669245017,Relatively Low,0.7471
22037951501,Louisiana,East Feliciana,1217,46.58469295533463,Relatively Low,53345.38281870037,0.0,625.2000254920838,99.96970535849053,Relatively Low,0.1092
22037951502,Louisiana,East Feliciana,7108,93.73900014270086,Relatively High,231369.73572120556,0.0,12251.340577108298,99.969706240386,Relatively Low,0.5022
22037951600,Louisiana,East Feliciana,5056,92.34766684107882,Relatively High,198889.19424177398,0.0,14453.067934768023,99.96971082332861,Relatively Moderate,0.3996
22039950101,Louisiana,Evangeline,2791,79.39994291965942,Relatively Moderate,62499.087823100774,0.0,1903.8265998449235,99.96969351743621,Relatively Low,0.3702
22039950102,Louisiana,Evangeline,3865,85.90591257194501,Relatively High,53385.923962614645,0.0,1657.2418566826177,99.96968945354837,Relatively Low,0.7867
22039950200,Louisiana,Evangeline,1828,57.50606478618656,Relatively Low,23679.92412785774,0.0,2705.040802693288,99.96968630940599,Relatively Low,0.4868
22039950301,Louisiana,Evangeline,1089,59.640631689102406,Relatively Low,10692.424687480034,0.0,288.8937070463076,99.96968195758922,Relatively Low,0.3915
22039950302,Louisiana,Evangeline,3453,92.10507539361652,Relatively High,55151.995313231804,0.0,2400.239974324095,99.96969304314102,Relatively Low,0.8651
22039950401,Louisiana,Evangeline,3038,90.05018313275936,Relatively High,58334.518994325175,0.0,98.13079825840552,99.96969692518482,Relatively Low,0.8864
22039950402,Louisiana,Evangeline,2986,75.36864386624174,Relatively Moderate,81249.22013367848,0.0,1555.8296488210624,99.96969627966,Relatively Low,0.2845
22039950500,Louisiana,Evangeline,2750,88.0987489892023,Relatively High,72640.54303211959,0.0,85.38148843764058,99.96970748355992,Relatively Low,0.9699
22039950600,Louisiana,Evangeline,3169,94.58569186129475,Relatively High,109723.63551253968,0.0,105.40284170276072,99.96971879503937,Relatively Moderate,0.9919
22039950700,Louisiana,Evangeline,3466,86.35185273272131,Relatively High,134142.52703931465,0.0,2277.5339324398437,99.96971269304805,Relatively Moderate,0.5337
22039950800,Louisiana,Evangeline,3884,90.22261332825953,Relatively High,94376.2780847516,0.0,2589.866222422018,99.96970416917591,Relatively Low,0.912
22041950100,Louisiana,Franklin,3813,73.19840175046377,Relatively Moderate,3925.3302596167828,0.0,11087.530589387356,99.96967505048801,Very Low,0.4076
22041950200,Louisiana,Franklin,4353,81.25505398848878,Relatively Moderate,6012.228395722743,0.0,5973.457137421012,99.96967490435344,Very Low,0.585
22041950300,Louisiana,Franklin,5286,94.80925652856396,Relatively High,9348.585463633373,0.0,1001.0491778573532,99.96967514737777,Very Low,0.9538
22041950400,Louisiana,Franklin,2650,83.15178613899063,Relatively Moderate,3777.556677397692,0.0,8311.06112373352,99.96967525735471,Very Low,0.2713
22041950500,Louisiana,Franklin,1642,78.49973838177233,Relatively Moderate,2256.4364338943883,0.0,2566.4986708137412,99.9696747534299,Very Low,0.4157
22041950600,Louisiana,Franklin,2019,85.94753365361747,Relatively High,2861.5748622602587,0.0,1421.989697129826,99.96967486835774,Very Low,0.8218
22043020100,Louisiana,Grant,2336,44.65109641820863,Relatively Low,4371.77907927799,0.0,9053.17217606745,99.96967672155135,Very Low,0.5748
22043020200,Louisiana,Grant,2922,46.88317556961423,Relatively Low,4969.436064702367,0.0,6275.624881180679,99.96967531048124,Very Low,0.4003
22043020300,Louisiana,Grant,2510,65.25828854112163,Relatively Moderate,6257.958354836365,0.0,3261.901769280341,99.96967664103616,Very Low,0.8702
22043020403,Louisiana,Grant,3809,49.565951576844405,Relatively Low,7676.704260219471,0.0,6705.172851835221,99.96967502686765,Very Low,0.195
22043020404,Louisiana,Grant,2296,39.47343385815535,Relatively Low,3129.1984249649895,0.0,1966.5387793697837,99.96967446177814,Very Low,0.4597
22043020405,Louisiana,Grant,2989,39.11073586072396,Relatively Low,4636.42484423242,0.0,734.8969687909107,99.96967431756202,Very Low,0.4326
22043020406,Louisiana,Grant,5260,66.97545545355088,Relatively Moderate,6763.896053098592,0.0,1571.5997494545272,99.96967406956475,Very Low,0.412
22045030101,Louisiana,Iberia,4286,95.74156875802692,Relatively High,388084.89479519025,5732.251294398846,5327.775790408417,99.96977530963879,Relatively High,0.6606
22045030102,Louisiana,Iberia,2066,82.98768015982495,Relatively Moderate,181204.2316570754,10.859670380295567,305.1152594440887,99.96974233255827,Relatively High,0.1877
22045030201,Louisiana,Iberia,2722,80.00523236455312,Relatively Moderate,157817.8845516835,5.802178384086994,800.9060942864135,99.96972214826042,Relatively Moderate,0.2735
22045030202,Louisiana,Iberia,3671,91.52356942396425,Relatively High,294875.7080044535,9.634879057549083,1682.8460512380468,99.96974075562696,Relatively High,0.2647
22045030301,Louisiana,Iberia,3735,98.22575274699139,Very High,481590.73867457826,30.862159205107215,932.7696473897283,99.9698233758935,Very High,0.7478
22045030303,Louisiana,Iberia,3754,95.44070779622318,Relatively High,183788.14974142547,30.44863411074563,382.403680607271,99.96973549919458,Relatively Moderate,0.9179
22045030304,Louisiana,Iberia,2217,94.97336250772963,Relatively High,145765.28075162283,86.12264866063768,574.2775429222924,99.96972640853222,Relatively Moderate,0.2199
22045030401,Louisiana,Iberia,4033,99.33168434571661,Very High,405254.8694011984,449106.64995374833,1842.052247736489,99.96986304056176,Very High,0.3438
22045030402,Louisiana,Iberia,3298,97.62165247585976,Very High,320968.82925512665,54.19195037186029,404.3409054330767,99.96979693889443,Very High,0.9098
22045030500,Louisiana,Iberia,4138,91.13352043000525,Relatively High,301022.9792459287,0.07062777560656505,79.46947375314119,99.96976106258373,Relatively High,0.8182
22045030601,Louisiana,Iberia,1650,66.71026970460923,Relatively Moderate,156934.6971227424,1.939410365006516,56.25571529762274,99.96974041757115,Relatively High,0.066
22045030602,Louisiana,Iberia,5154,96.23626504304808,Relatively High,491846.7513640842,36.867041242535834,203.16540397753366,99.96976325355409,Relatively High,0.4201
22045030700,Louisiana,Iberia,3799,89.484136422014,Relatively High,279771.4567396416,8.03930336706109,37.14129738123196,99.96974627960743,Relatively High,0.4956
22045030800,Louisiana,Iberia,1813,71.57042287018979,Relatively Moderate,108898.76824447556,0.0,9.247154159414357,99.96975010119225,Relatively High,0.9296
22045030900,Louisiana,Iberia,3278,81.8163440041859,Relatively Moderate,142768.59842150487,0.0,12.925709846283228,99.96973039822245,Relatively Moderate,0.9831
22045031000,Louisiana,Iberia,3009,89.41159682252771,Relatively High,232723.6713168746,1781.7067853171875,25.44183074067578,99.96977471265475,Relatively High,0.9597
22045031101,Louisiana,Iberia,3307,97.85591970698755,Very High,293687.68594950135,50.274259083525195,47.272951612134875,99.96979044649719,Very High,0.9846
22045031102,Louisiana,Iberia,1802,83.84388526851542,Relatively Moderate,277683.5989609251,5.059707825295109,37.86227940353985,99.96978955931716,Very High,0.1356
22045031200,Louisiana,Iberia,3150,90.01807544118347,Relatively High,299518.17629928206,14810.054327888896,62.915888299415776,99.9697869981474,Very High,0.7148
22045031301,Louisiana,Iberia,3731,98.53255957760547,Very High,372619.4157437798,703313.2182054596,1345.861915961745,99.96991275404237,Very High,0.2456
22045031302,Louisiana,Iberia,2200,91.47956999476764,Relatively High,176831.1472306437,24.42912555024605,202.36676042588923,99.96974496847108,Relatively High,0.3453
22045031600,Louisiana,Iberia,3046,94.2313180801979,Relatively High,557431.5136689662,736009.6974403354,4059.3694764233214,99.97013475205864,Very High,0.6268
22047952600,Louisiana,Iberville,2367,82.72606193216954,Relatively Moderate,149350.37812080389,64.68041793487556,3028.7312323472233,99.969736892844,Relatively Moderate,0.5073
22047952701,Louisiana,Iberville,2797,88.41744755743709,Relatively High,257211.58709993187,148.6985561234761,9625.31782090075,99.96974278899908,Relatively High,0.1195
22047952702,Louisiana,Iberville,3091,90.82195690434285,Relatively High,356820.47801998106,80.59954641619319,417.02710877214236,99.96978239561395,Very High,0.4216
22047952901,Louisiana,Iberville,2740,91.11330447605005,Relatively High,283671.70371719304,1331909.0171456416,6963.78626519939,99.97018129723727,Very High,0.2889
22047952902,Louisiana,Iberville,2216,79.16448651476954,Relatively Moderate,136010.4295367352,53010.194280443415,885.6591911080336,99.96976366318351,Relatively High,0.5931
22047953000,Louisiana,Iberville,2006,87.99529087190221,Relatively High,160180.9651256955,898061.3489297478,2251.782943649624,99.97032827559157,Very High,0.8592
22047953101,Louisiana,Iberville,5408,96.5942063454312,Relatively High,483145.1089100776,109.10275712616965,290.5032754452361,99.96977469584934,Relatively High,0.7082
22047953102,Louisiana,Iberville,2098,84.41706702183323,Relatively Moderate,199877.10107629717,45.621644013560854,391.86499374424943,99.96977487885997,Relatively High,0.6041
22047953200,Louisiana,Iberville,7491,97.87494648718071,Very High,638312.8964471684,208.35540846929692,5564.263367113854,99.9697674593034,Relatively High,0.6569
22049970100,Louisiana,Jackson,2671,53.172715597203066,Relatively Low,1302.4997574784713,0.0,12189.143675823667,99.96967591289301,Very Low,0.7287
22049970200,Louisiana,Jackson,3396,64.91223897635922,Relatively Moderate,2103.327138701093,0.0,8738.898591037208,99.96967444708294,Very Low,0.36
22049970300,Louisiana,Jackson,4328,71.46101888407934,Relatively Moderate,4031.676640273163,0.0,18610.182969987807,99.96967551325,Very Low,0.3592
22049970400,Louisiana,Jackson,3001,60.149598059268406,Relatively Low,2197.2777156375246,0.0,1044.2809719015097,99.96967380916486,Very Low,0.8065
22049970500,Louisiana,Jackson,1625,26.78376064310517,Very Low,1263.220793819301,0.0,608.8178743309262,99.96967370851195,Very Low,0.5411
22051020204,Louisiana,Jefferson,2782,69.48461209151881,Relatively Moderate,432153.940322669,1031.783487764162,5.5585861679346555,99.96977868210828,Relatively High,0.0191
22051020205,Louisiana,Jefferson,3652,86.60157922275603,Relatively High,253410.6893049993,137.17849346865128,3.369402211923864,99.96976109887011,Relatively High,0.9062
22051020206,Louisiana,Jefferson,4371,91.67340531798509,Relatively High,492987.16819116403,217.7478112401999,9.476728325395484,99.96977691555054,Relatively High,0.3827
22051020304,Louisiana,Jefferson,4379,90.00261618227654,Relatively High,603594.3066115159,67490.31651819557,10.794665628058336,99.96978542519372,Very High,0.1012
22051020305,Louisiana,Jefferson,4589,88.5327974123579,Relatively High,519492.14993762557,70205.28451633322,7.714575983556338,99.96979585545728,Very High,0.4348
22051020400,Louisiana,Jefferson,3068,69.25629072920135,Relatively Moderate,358618.9759983457,6977.365308517723,5.710101821808886,99.96975410075393,Relatively High,0.0227
22051020502,Louisiana,Jefferson,6429,93.85197165009752,Relatively High,412806.78154034464,56323.983960561,9.672849494408515,99.96976279485251,Relatively High,0.8482
22051020505,Louisiana,Jefferson,1729,61.55757979355944,Relatively Low,93600.0990755758,64.35252353087833,1.3344929657839042,99.96974120635367,Relatively High,0.8937
22051020506,Louisiana,Jefferson,4204,87.98815582932977,Relatively High,317204.15799950564,130.76636627311785,6.205924383735941,99.9697504427683,Relatively High,0.5418
22051020507,Louisiana,Jefferson,4276,81.970936593255,Relatively Moderate,260653.923667897,96.30555463368394,4.604441370892334,99.9697338055574,Relatively Moderate,0.5
22051020511,Louisiana,Jefferson,4270,78.95519193264518,Relatively Moderate,257417.122151143,79.61626090494136,3.9550180770920504,99.96973864965429,Relatively Moderate,0.6371
22051020512,Louisiana,Jefferson,2731,80.72468249060553,Relatively Moderate,256179.19103451748,88.99513629555445,5.09292410658727,99.9697717596776,Relatively High,0.5806
22051020513,Louisiana,Jefferson,4690,85.11273367264425,Relatively Moderate,322264.8610310313,65009.267284668305,5.0667784650661005,99.96975673641228,Relatively High,0.5235
22051020514,Louisiana,Jefferson,3555,81.2110545592922,Relatively Moderate,489585.2665293433,156.24178714004483,7.775906905658941,99.96977658573381,Relatively High,0.129
